user_ID,route_ID,Your Stars
107944131,105759111,2
107944131,105759444,2
107944131,105755515,3
107944131,105758934,2
107944131,106164020,2
107944131,105752194,2
107944131,105759165,2
107944131,105759750,2
107944131,105752329,4
107944131,105754837,3
107944131,105752845,2
107944131,105753538,4
107944131,105758910,4
107944131,106329028,2
107944131,105754201,4
107944131,105759021,3
107944131,105809702,3
107944131,105753880,3
107944131,105929386,3
107944131,105753616,3
107944131,105761925,2
107944131,106070395,2
107944131,105752422,3
107944131,105752419,3
107944131,105752731,3
107944131,105750055,3
107944131,105750052,4
107944131,105750049,4
107944131,105753451,3
107944131,105750058,4
107944131,105750016,2
107944131,105758107,4
107944131,105752812,3
107944131,105752803,2
107944131,105752980,2
107944131,105753301,4
107944131,105750646,4
107944131,105750436,4
106324178,105747308,-1
106324178,105747721,-1
106324178,105747255,3
106324178,105764403,2
106324178,105923210,-1
106324178,105790722,4
106324178,105909185,3
106324178,105747255,3
106324178,107014882,2
106324178,107398295,-1
106324178,110053115,2
106324178,105747175,-1
106324178,105747195,-1
106324178,105747449,3
106324178,118288425,3
106324178,105747437,4
106324178,107058835,-1
106324178,105747721,-1
106324178,105747308,-1
106324178,107039563,2
106324178,105747717,3
106324178,110130797,-1
106324178,110129738,2
106324178,105823529,3
106324178,112401989,3
106324178,111779371,2
106324178,111642569,4
106324178,107474510,-1
106324178,107084351,4
106324178,105747179,-1
106324178,105747195,-1
106324178,106621505,2
106324178,105747678,2
106324178,106668423,2
106324178,106067338,3
106324178,106067343,2
106324178,106178148,3
106324178,105747330,2
106324178,105914838,-1
106324178,105981031,4
106324178,105747163,3
106324178,105747437,4
106324178,106113702,-1
106324178,105747143,3
106324178,105747167,2
106324178,105752023,3
106324178,105750940,4
106324178,105750472,2
106324178,105748361,3
106324178,107031861,-1
106324178,105747721,-1
106324178,105747308,-1
106324178,105754666,3
106324178,106462116,3
106324178,105756694,3
106324178,105747938,4
106324178,105797867,3
106324178,106450596,3
106324178,105749530,3
106324178,105758709,3
106324178,105869393,4
106324178,113437466,3
106324178,105748502,3
106324178,105792077,3
106324178,105835705,3
106324178,105732419,3
106324178,106701638,3
106324178,105748508,2
106324178,114427658,4
106324178,110825006,4
106324178,111324479,4
106324178,105750526,3
106324178,105757192,3
106324178,105760185,3
106324178,105747717,3
106324178,105747434,-1
106324178,105751609,3
106324178,105748714,3
106324178,105747163,3
106324178,105747538,2
106324178,106459197,4
106324178,105933562,4
106324178,105747552,3
106324178,105747546,-1
106324178,106636996,3
109761068,107141622,3
109761068,107165410,-1
109761068,116762757,-1
109761068,116762940,-1
109761068,116762964,-1
109761068,116762989,-1
109761068,116763028,-1
109761068,105748657,-1
109761068,105751345,-1
109761068,105754810,-1
109761068,107716409,-1
109761068,106443056,-1
109761068,105762246,-1
109761068,105752200,-1
109761068,105760713,3
109761068,105760713,3
109761068,107703702,-1
109761068,105757057,-1
109761068,117746554,-1
109761068,105754645,-1
109761068,105750520,-1
109761068,105756556,-1
109761068,110241460,-1
109761068,111851270,-1
109761068,111773847,-1
109761068,111773856,-1
109761068,111773856,-1
109761068,111773861,-1
109761068,111773861,-1
109761068,111773030,-1
109761068,111773069,-1
109761068,105748825,4
109761068,106310492,4
109761068,106859268,-1
109761068,107820121,-1
109761068,107819857,-1
109761068,106859277,-1
109761068,105718003,-1
109761068,105717604,-1
109761068,105718003,-1
109761068,106414317,-1
109761068,105751792,-1
109761068,105751828,-1
109761068,105751369,-1
109761068,105751369,-1
109761068,105751657,-1
109761068,105751015,-1
109761068,105762141,-1
109761068,105753475,-1
109761068,105751018,-1
109761068,105751792,-1
109761068,105760497,-1
109761068,107741865,-1
109761068,107741865,-1
109761068,105760194,4
109761068,105751315,-1
109761068,105749299,-1
109761068,105751249,-1
109761068,105751249,-1
109761068,105755239,3
109761068,105762225,-1
109761068,114319804,-1
109761068,106654602,-1
109761068,105751960,-1
109761068,105751837,-1
109761068,105756964,-1
109761068,106484343,-1
109761068,117746554,-1
109761068,117561166,-1
109761068,105751828,-1
109761068,105754645,-1
109761068,105751837,-1
109761068,105764391,-1
109761068,105751849,-1
109761068,105762456,-1
109761068,105752551,-1
109761068,105752524,-1
109761068,105755986,-1
109761068,105749866,3
109761068,105749740,-1
109761068,117309320,-1
109761068,105755239,3
109761068,106210200,-1
109761068,106210224,-1
109761068,111097367,-1
109761068,108166375,-1
109761068,108166375,-1
109761068,106466829,-1
109761068,106466818,-1
109761068,106466818,-1
109761068,105751018,-1
109761068,105751369,-1
109761068,105751021,-1
109761068,105751849,-1
109761068,108317213,-1
109761068,105751375,-1
109761068,105751843,-1
109761068,105751843,-1
109761068,105751843,-1
109761068,105755077,-1
109761068,105749299,-1
109761068,105759777,-1
109761068,105748951,-1
109761068,105748936,-1
109761068,107611875,-1
109761068,106956445,-1
109761068,107611857,-1
109761068,107611862,-1
109761068,107609266,-1
109761068,106933629,-1
109761068,106933629,-1
109761068,105749296,-1
109761068,105748936,-1
109761068,106475226,-1
109761068,105749689,-1
109761068,105748822,-1
109761068,105751525,-1
109761068,105829506,-1
109761068,105751480,-1
109761068,105749446,-1
109761068,105749458,-1
109761068,105749458,-1
109761068,114436112,-1
109761068,114436165,-1
109761068,114436112,-1
109761068,114436165,-1
109761068,105753136,-1
109761068,112087283,-1
109761068,105749287,-1
109761068,105749284,-1
109761068,105834658,-1
109761068,105749686,-1
109761068,105751480,-1
109761068,105750433,-1
109761068,105750433,-1
109761068,105750433,-1
109761068,105748825,4
109761068,106310492,4
109761068,112831368,-1
109761068,105756556,-1
109761068,105750520,-1
109761068,105748412,-1
109761068,105748412,-1
109761068,105750118,-1
109761068,105750121,-1
109761068,105827570,-1
109761068,105827564,4
109761068,106929493,-1
109761068,105752782,4
109761068,106015558,-1
109761068,105761217,-1
109761068,106107557,-1
109761068,107129268,-1
109761068,106669533,-1
109761068,106669533,-1
109761068,106396240,-1
109761068,105756853,-1
109761068,105756853,-1
109761068,105752743,-1
109761068,105834653,-1
109761068,105750370,-1
109761068,105749689,-1
109761068,108152226,-1
109761068,108161029,-1
109761068,108161029,-1
109761068,108185756,-1
109761068,109330568,-1
109761068,114562778,-1
109761068,106210200,-1
109761068,111097367,-1
109761068,106210224,-1
109761068,110250975,-1
109761068,110230055,-1
109761068,105748894,-1
109761068,105755146,-1
109761068,105748286,-1
109761068,105755143,2
109761068,105748262,-1
109761068,108152226,-1
109761068,113665710,-1
109761068,108315667,1
109761068,115681362,-1
109761068,115679896,-1
109761068,115679758,-1
109761068,115679804,-1
109761068,108315985,-1
109761068,105748708,4
109761068,105757741,-1
109761068,112130850,-1
109761068,108165740,-1
109761068,106001975,-1
109761068,106001985,2
109761068,114949073,4
109761068,114948974,-1
109761068,106210224,-1
109761068,106210217,-1
109761068,106281067,-1
109761068,114546912,-1
109761068,110250784,-1
109761068,106376127,-1
109761068,106669533,-1
109761068,106396554,-1
109761068,106396240,-1
109761068,109737854,-1
109761068,106060576,-1
109761068,107198243,-1
109761068,110183139,4
109761068,110183158,-1
109761068,105821587,-1
109761068,105867613,-1
109761068,105717358,-1
109761068,106991252,-1
109761068,106991243,-1
109761068,105748361,-1
109761068,105846621,-1
109761068,107181611,-1
109761068,106229916,-1
109761068,106159394,-1
109761068,105856757,-1
109761068,106242038,-1
109761068,106933629,-1
109761068,107318105,-1
109761068,105757021,-1
109761068,105751825,-1
109761068,105760194,4
109761068,105973444,3
109761068,106846586,3
109761068,105829783,3
109761068,107079413,2
109761068,107079394,3
109761068,107119867,4
109761068,105793821,3
109761068,106057429,-1
109761068,106204435,3
109761068,108095626,-1
109761068,105750106,-1
109761068,105748406,-1
109761068,105856733,-1
109761068,105846621,-1
109761068,106225449,-1
109761068,105846613,-1
10209,105750358,-1
10209,118866316,-1
10209,108220733,-1
10209,108134332,-1
10209,106207686,-1
10209,110345409,-1
10209,106782133,-1
10209,106782158,-1
10209,106634104,4
10209,107901794,3
10209,105749965,-1
10209,105752392,-1
10209,106696451,3
10209,105752293,4
10209,114158750,-1
10209,105753541,-1
10209,105755701,-1
10209,105755701,-1
10209,105827579,-1
10209,106135325,4
200633702,105747336,-1
200633702,105748047,-1
200633702,105758940,-1
200633702,105756937,-1
200633702,105758901,-1
200633702,105749599,-1
200633702,105748047,-1
200633702,105748651,-1
200633702,105822133,-1
200633702,106811713,-1
200633702,105761157,-1
200633702,105761148,-1
200633702,105761082,-1
200633702,105748047,-1
200633702,105760014,-1
200633702,105749740,-1
200633702,117309320,-1
200633702,105749299,-1
200633702,105748924,-1
200633702,111677574,-1
200633702,109949393,-1
200633702,105748047,-1
200633702,106701638,-1
200633702,105799687,-1
200633702,105798994,-1
200633702,105799482,-1
200633702,105799721,-1
200633702,108095626,-1
200633702,105748648,-1
200633702,105750106,-1
200633702,107281754,-1
200633702,107281765,-1
200633702,112048552,-1
200633702,106029351,-1
200633702,106029327,-1
200633702,106028197,-1
200633702,105751960,-1
200633702,105748093,-1
200633702,106207839,-1
200633702,106120956,-1
200633702,105756574,-1
200633702,105983024,-1
200633702,105968232,-1
200633702,105748268,-1
200633702,105748490,-1
200633702,106565008,-1
200633702,106564976,-1
200633702,106564938,-1
200633702,106571843,-1
200633702,106571828,-1
200633702,105750106,-1
200633702,105750685,-1
200633702,108170139,-1
200633702,105749956,-1
200633702,105762684,-1
200633702,105749785,-1
200633702,119267832,-1
200633702,105748490,-1
200633702,105748651,-1
200633702,105717307,-1
200633702,105717511,-1
200633702,105717460,-1
200633702,105749824,-1
200633702,105753604,-1
200633702,105748936,-1
200633702,109949573,-1
200633702,105759738,-1
200633702,105748102,-1
200633702,105748079,-1
200633702,109949565,-1
200633702,109949406,-1
200633702,115450375,-1
200633702,105805595,-1
200633702,107518506,-1
200633702,105982725,-1
200633702,107496040,-1
200633702,106282211,-1
200633702,105909226,-1
200633702,107338663,-1
200633702,114949073,-1
200633702,114949932,-1
200633702,115155043,-1
200633702,105748361,-1
200633702,106090431,-1
200633702,105749257,-1
200633702,105748099,-1
200633702,108170130,-1
200633702,106216226,-1
200633702,105764637,-1
200633702,105748651,-1
200633702,105822133,-1
200633702,106861093,-1
200633702,106402035,-1
200633702,106166533,-1
200633702,105717448,-1
200633702,105717310,-1
200633702,105750472,-1
200633702,105750568,-1
200633702,105749824,-1
200633702,105764040,-1
200633702,105752227,-1
200633702,105752299,-1
200633702,108345989,-1
200633702,107611094,-1
200633702,105757741,-1
200633702,105758317,-1
200633702,105748367,-1
200633702,105973231,-1
200633702,105748621,-1
200633702,105748618,-1
200633702,107528888,-1
200633702,105763122,-1
200633702,105762975,-1
200633702,105762957,-1
200633702,105749461,-1
200633702,105752602,-1
200633702,109949393,-1
200633702,109949364,-1
200633702,105748271,-1
200633702,105752698,-1
200633702,105748262,-1
200633702,112535700,-1
200633702,105762150,-1
200633702,105761154,-1
200633702,106564976,-1
200633702,105761445,-1
200633702,105749395,-1
200633702,105752380,-1
200633702,105757477,-1
200633702,105752383,-1
200633702,105757720,-1
200633702,105757714,-1
200633702,105757876,-1
200633702,106701638,-1
200633702,105756532,-1
200633702,105756358,-1
200633702,105750745,-1
200633702,112826302,-1
200633702,112826254,-1
200633702,112826165,-1
200633702,111677596,-1
200633702,116677804,-1
200633702,114448687,-1
200633702,114370207,-1
200633702,105752023,-1
200633702,111677574,-1
200633702,111360303,-1
200633702,109783194,-1
200633702,109949536,-1
200633702,109949529,-1
200633702,109843058,-1
200633702,111359919,-1
200633702,105968232,-1
200633702,105761145,-1
200633702,105761142,-1
200633702,105761163,-1
200633702,105761160,-1
200633702,105761157,-1
200633702,105761214,-1
200633702,105748894,-1
200633702,105757822,-1
200633702,106140383,-1
200633702,105764073,-1
200633702,105758380,-1
200633702,115687313,-1
200633702,106090438,-1
200633702,105757858,-1
200633702,108331178,-1
200633702,106900209,-1
200633702,105757828,-1
200633702,106470153,-1
112519290,105752365,-1
112519290,105753001,-1
112519290,106407310,-1
112519290,105749225,-1
112519290,105762912,-1
112519290,107507084,-1
112519290,113851507,-1
112519290,105764220,-1
112519290,105751996,-1
112519290,105759291,4
112519290,112480343,-1
112519290,112479246,-1
112519290,106835134,-1
112519290,105749228,-1
112519290,106350441,-1
112519290,106338447,-1
112519290,119721353,-1
112519290,117362024,-1
112519290,111199506,-1
112519290,106530370,-1
112519290,106438893,-1
112519290,106438889,-1
112519290,105757930,-1
112519290,106438979,-1
112519290,106438971,-1
112519290,106059274,-1
112519290,119909515,-1
112519290,106096380,-1
112519290,105748421,4
112519290,106147074,-1
112519290,105762684,-1
112519290,106053362,-1
112519290,106733949,-1
112519290,106414340,-1
112519290,106491170,-1
112519290,106491163,-1
112519290,106491157,-1
112519290,109210084,-1
112519290,108152210,-1
112519290,111951106,-1
112519290,105760413,-1
112519290,105760416,-1
112519290,105758305,-1
112519290,113387076,-1
112519290,106854348,-1
112519290,106500047,-1
112519290,106842181,-1
112519290,106244207,-1
112519290,106390524,4
112519290,111946291,-1
112519290,115375640,-1
112519290,106973303,-1
112519290,106205630,-1
112519290,106214718,-1
112519290,106016560,-1
112519290,107235945,-1
112519290,107235965,-1
112519290,107235973,-1
112519290,106734164,-1
112519290,111730921,-1
112519290,107856016,-1
112519290,108290565,-1
112519290,109412189,-1
112519290,107784443,-1
112519290,106444271,-1
112519290,106453397,-1
112519290,111083140,-1
112519290,109750100,-1
112519290,106526938,-1
112519290,106527378,4
112519290,107863724,-1
112519290,107214516,-1
112519290,112459502,-1
112519290,118741072,-1
112519290,110949479,-1
112519290,105749875,-1
112519290,105749878,-1
112519290,111023986,-1
112519290,106960102,-1
112519290,105755116,-1
112519290,106431521,-1
112519290,114176490,-1
112519290,105755113,4
112519290,105999196,-1
112519290,106479077,-1
112519290,106479086,-1
112519290,105759564,-1
112519290,109070572,-1
112519290,105847152,-1
112519290,120272691,-1
112519290,108248961,-1
112519290,106283562,-1
112519290,106360721,-1
112519290,108007268,-1
112519290,107990608,-1
112519290,105753835,-1
112519290,108052410,-1
112519290,105992471,-1
112519290,111627950,-1
112519290,106842601,-1
112519290,106841062,-1
112519290,105754807,4
112519290,106841075,-1
112519290,105749206,-1
112519290,120019844,-1
112519290,108344239,-1
112519290,108344209,-1
112519290,108344291,-1
112519290,108975243,4
112519290,120056117,2
112519290,120056094,2
112519290,120056187,3
112519290,120025696,-1
112519290,120052359,-1
112519290,108426683,-1
112519290,106609543,-1
112519290,105992464,-1
112519290,105992614,-1
112519290,106159050,-1
112519290,106118649,-1
112519290,105749188,3
112519290,105760599,-1
112519290,112456795,-1
112519290,112449392,-1
112519290,110192020,-1
112519290,108312298,-1
112519290,117126674,-1
112519290,109269545,-1
112519290,106331097,-1
112519290,105751243,-1
112519290,106051553,-1
112519290,105752758,-1
112519290,105751231,-1
112519290,105751228,-1
112519290,110073020,-1
112519290,105751222,-1
112519290,117068836,-1
112519290,111082534,-1
112519290,106372594,-1
112519290,105819372,-1
112519290,105749167,-1
112519290,111993269,-1
112519290,105751345,-1
112519290,106136135,-1
112519290,105757156,-1
112519290,105758907,-1
112519290,105755794,-1
112519290,105760131,-1
112519290,105753400,-1
112519290,105753940,-1
112519290,105753391,-1
112519290,113386838,-1
112519290,105748424,-1
112519290,111946283,-1
112519290,105752329,4
112519290,105758910,-1
112519290,105752839,-1
112519290,105761217,4
112519290,106929493,-1
112519290,105752779,-1
112519290,105759021,-1
112519290,105754201,-1
112519290,105753076,4
112519290,105760935,-1
112519290,105761298,-1
112519290,105758647,-1
112519290,110671310,-1
112519290,109635907,-1
112519290,110671320,-1
112519290,106257778,-1
112519290,106508102,-1
112519290,106507953,-1
112519290,106733714,-1
112519290,106512416,-1
112519290,106865021,-1
112519290,105765012,-1
112519290,105749551,-1
112519290,117866417,3
112519290,117790602,-1
112519290,105750487,-1
112519290,112819734,-1
112519290,105932154,-1
112519290,105748397,-1
112519290,105748409,-1
112519290,105749548,4
112519290,105748415,-1
112519290,113383635,-1
112519290,113383781,-1
112519290,113384377,-1
112519290,113384362,-1
112519290,113384351,-1
112519290,113383492,-1
112519290,113383403,-1
112519290,113383551,-1
112519290,113386899,-1
112519290,113386821,-1
112519290,113386798,-1
112519290,105750118,-1
112519290,109164361,-1
112519290,108766049,-1
112519290,109290129,-1
112519290,114435866,-1
112519290,106011590,-1
112519290,105863211,4
112519290,107424675,-1
112519290,106538772,-1
112519290,106234501,-1
112519290,105841216,-1
112519290,106503803,-1
112519290,106497860,-1
112519290,113435357,-1
112519290,105757018,-1
112519290,105764634,-1
112519290,117510519,-1
112519290,105758080,-1
112519290,113383678,-1
112519290,113383362,-1
112519290,113384388,-1
112519290,113384340,-1
112519290,113386667,-1
112519290,113383319,-1
112519290,105757231,-1
112519290,105753505,-1
112519290,105749956,-1
112519290,105754999,-1
112519290,106244258,-1
112519290,106244236,-1
112519290,105748520,-1
112519290,105758413,-1
112519290,105754129,-1
112519290,112191042,-1
112519290,105841386,-1
112519290,105841251,-1
112519290,105841390,-1
112519290,105756691,-1
112519290,105756790,-1
112519290,109164554,-1
112519290,112295556,-1
112519290,107651058,-1
112519290,107340329,-1
112519290,107714575,-1
112519290,107716409,-1
112519290,106443056,-1
112519290,105748436,-1
112519290,105752116,-1
112519290,105750358,-1
112519290,105759615,-1
112519290,105749626,-1
112519290,105760011,-1
112519290,108243323,-1
112519290,106220088,-1
112519290,106243135,-1
112519290,106179174,-1
112519290,106328986,2
112519290,112802515,-1
112519290,108312247,-1
112519290,108411127,-1
112519290,111289342,-1
112519290,105970902,-1
112519290,106048554,-1
112519290,105977938,-1
112519290,106269043,-1
112519290,105976438,-1
112519290,105965785,-1
112519290,107285696,-1
112519290,107285691,-1
112519290,106733567,-1
112519290,107113267,-1
112519290,106342166,-1
112519290,106356523,-1
112519290,107285990,-1
112519290,107285980,3
112519290,118319842,4
112519290,110165439,-1
112519290,113791736,-1
112519290,109362786,3
112519290,109362795,-1
112519290,109346271,-1
112519290,109362983,-1
112519290,106032481,-1
112519290,106039565,-1
112519290,110087231,-1
112519290,110079363,-1
112519290,116147146,3
112519290,110113842,-1
112519290,108562427,-1
112519290,106732866,-1
112519290,106931702,-1
112519290,106447069,4
112519290,109933221,-1
112519290,107016678,-1
112519290,111146856,-1
112519290,106069022,-1
112519290,106017471,-1
112519290,111767702,-1
112519290,112794364,-1
112519290,117904581,3
112519290,106734194,4
112519290,107247776,4
112519290,112442087,-1
112519290,112442107,-1
112519290,112442246,2
112519290,108577914,-1
112519290,108408957,-1
112519290,108408801,-1
112519290,110027897,4
112519290,108312223,4
112519290,108412958,-1
112519290,116644917,-1
112519290,114167997,4
112519290,117788632,2
112519290,117715097,2
112519290,112440413,-1
112519290,117547268,-1
112519290,112442176,-1
112519290,112392205,-1
112519290,108577930,-1
112519290,116363854,2
112519290,112880194,-1
112519290,117242557,3
112519290,112442254,3
112519290,112482312,3
112519290,112464398,-1
112519290,108601180,-1
112519290,108312228,-1
112519290,112442180,3
112519290,111255834,-1
112519290,111255827,-1
112519290,111255771,-1
112519290,106732828,-1
112519290,116155295,4
112519290,116568324,-1
112519290,116803880,-1
112519290,112437964,-1
112519290,117015848,2
112519290,112440402,-1
112519290,106732833,3
112519290,116971464,3
112519290,116956138,2
112519290,106732881,2
112519290,106734171,-1
112519290,106329002,3
112519290,110027723,-1
112519290,112562833,-1
112519290,108312154,4
112519290,111418218,-1
112519290,108411073,4
112519290,112790640,-1
112519290,111359226,-1
112519290,112296358,-1
112519290,112442238,4
112519290,112438001,3
112519290,112440340,-1
112519290,112440321,-1
112519290,106732821,-1
112519290,106734179,-1
112519290,112438097,-1
112519290,106732828,-1
112519290,114168028,3
112519290,115377352,3
112519290,108408977,-1
112519290,108408965,-1
112519290,114058928,2
112519290,117547316,-1
112519290,111499247,-1
112519290,108312256,-1
112519290,113791796,-1
112519290,116536922,2
112519290,116509062,3
112519290,116536988,1
112519290,116536973,0
112519290,116537001,2
112519290,116536958,1
112519290,116536943,2
112519290,116569391,1
112519290,116512291,1
112519290,116537670,2
112519290,116540616,1
112519290,116503359,2
112519290,113061870,-1
112519290,116538004,2
112519290,116537997,2
112519290,116537984,2
112519290,116569192,2
112519290,116553997,2
112519290,116584395,2
112519290,116522494,2
112519290,112914333,-1
112519290,112928291,-1
112519290,113079246,-1
112519290,112431443,3
112519290,111305543,-1
112519290,116691996,2
112519290,116690027,3
112519290,116661362,4
112519290,116661332,3
112519290,116661289,3
112519290,112460379,2
112519290,112483591,3
112519290,112396743,-1
112519290,112928847,2
112519290,116569680,3
112519290,114053786,-1
112519290,114053702,-1
112519290,116567560,3
112519290,116567788,2
112519290,112928831,2
112519290,116545395,2
112519290,116503418,2
112519290,114053634,3
112519290,113985494,-1
112519290,112928654,-1
112519290,116363860,2
112519290,116692017,2
112519290,113940842,-1
112519290,113940819,-1
112519290,113940192,-1
112519290,113940170,-1
112519290,113940612,-1
112519290,114371860,-1
112519290,116350499,2
112519290,116483858,2
112519290,108409018,-1
112519290,108411106,-1
112519290,111289375,-1
112519290,112244269,-1
112519290,108412969,-1
112519290,112460152,-1
112519290,112244299,2
112519290,106734179,-1
112519290,106407966,-1
112519290,111830256,-1
112519290,111368540,-1
112519290,111169939,-1
112519290,111942360,-1
112519290,109119275,-1
112519290,112440361,-1
112519290,112438029,3
112519290,106410410,-1
112519290,107089299,-1
112519290,112297607,-1
112519290,108312136,-1
110557065,109949565,4
110557065,109949573,3
110557065,109949573,3
110557065,109787006,4
110557065,111677596,4
110557065,111677574,4
110557065,116677804,4
110557065,109843058,3
110557065,106827904,4
110557065,105748184,3
110557065,120701782,3
110557065,107038016,3
110557065,105761619,3
110557065,105761622,3
110557065,105761625,3
110557065,107859289,4
110557065,111580359,3
110557065,112417079,4
110557065,106316700,3
110557065,109676254,3
110557065,108290650,3
110557065,111677574,4
110557065,116677804,4
110557065,109843058,3
110557065,109792919,4
110557065,109949393,4
110557065,108345989,3
110557065,105748166,2
110557065,106827904,4
110557065,120701782,3
110557065,119377104,4
110557065,110235645,4
110557065,110235810,4
110557065,105758988,2
110557065,105753616,4
110557065,105753616,4
110557065,109984857,2
110557065,109984857,2
110557065,105755560,3
110557065,107147675,4
110557065,107147683,4
110557065,107458703,4
110557065,107147734,4
110557065,111677596,4
110557065,109949565,4
110557065,109792919,4
110557065,116677804,4
110557065,111677574,4
110557065,108524421,4
110557065,106065268,3
110557065,106129989,4
110557065,107537571,3
110557065,107116591,4
110557065,107596000,4
110557065,111085166,2
110557065,110534062,3
110557065,110534057,4
110557065,112869735,4
110557065,111799279,4
110557065,111799270,4
110557065,112869753,4
110557065,111085156,2
110557065,111085092,2
110557065,110529330,4
110557065,110335844,4
110557065,106773955,4
110557065,106580249,2
110557065,106451181,3
110557065,106422472,4
110557065,106580228,4
110557065,106463621,4
110557065,106937614,3
110557065,107358992,4
110557065,106978922,4
110557065,110101413,4
110557065,106978872,3
110557065,116763202,4
110557065,116763173,4
110557065,116763086,4
110557065,116762964,3
110557065,116762940,2
110557065,116762918,2
110557065,116762864,2
110557065,107579617,4
110557065,107261911,4
110557065,107579752,4
110557065,121032929,4
110557065,121032929,4
110557065,108263739,3
110557065,107003842,-1
110557065,119398005,3
110557065,119398098,4
110557065,119504786,4
110557065,119504857,3
110557065,119504883,2
110557065,108302389,3
110557065,108166270,3
110557065,108166242,3
110557065,117762923,4
110557065,115681997,3
110557065,115681362,4
110557065,115679695,4
110557065,115679758,4
110557065,115679896,4
110557065,115679804,4
110557065,114955822,3
110557065,114955803,3
110557065,117069980,3
110557065,114954755,3
110557065,106262670,3
110557065,105749725,3
110557065,105749725,3
110557065,105749176,4
110557065,112542539,2
110557065,112542521,2
110557065,112542433,2
110557065,105754471,4
110557065,106067460,4
110557065,115786358,4
110557065,108458315,0
110557065,114370270,4
110557065,114448737,2
110557065,115154986,-1
110557065,114949441,-1
110557065,114948847,-1
110557065,116677804,4
110557065,109792919,4
110557065,109787006,4
110557065,107924967,3
110557065,107924952,2
110557065,107924942,3
110557065,112039755,2
110557065,106891377,4
110557065,107142013,2
110557065,112039794,4
110557065,112039811,3
110557065,112048552,3
110557065,105749614,4
110557065,105749992,4
110557065,117766000,4
110557065,114038504,4
110557065,114038437,3
110557065,118070042,4
110557065,109634601,0
110557065,107703314,4
110557065,107723559,4
110557065,107679772,4
110557065,107685383,3
110557065,107657437,3
110557065,106025992,4
110557065,107685390,4
110557065,106028648,3
110557065,105754024,3
110557065,105755719,4
110557065,105752689,4
110557065,117118182,3
110557065,110251145,3
110557065,112142195,3
110557065,112179189,3
110557065,112122030,3
110557065,109851160,2
110557065,106210224,4
110557065,106210217,4
110557065,106210200,4
110557065,113699177,3
110557065,112017117,2
110557065,108070696,3
110557065,108070696,3
110557065,108070726,2
110557065,108150958,2
110557065,105755512,2
110557065,105755509,3
110557065,105755506,3
110557065,106920490,4
110557065,105752194,3
110557065,105759165,3
110557065,105755560,3
110557065,106164016,4
110557065,106920866,3
110557065,106920795,3
110557065,114448687,4
110557065,114370207,4
110557065,114370270,4
110557065,105748286,4
110557065,105748280,4
110557065,105748271,4
110557065,105748894,2
110557065,105752698,2
110557065,105748262,2
110557065,108015808,3
110557065,116827674,3
110557065,107931005,3
110557065,109949565,4
110557065,109792919,4
110557065,105759696,3
110557065,105748226,2
110557065,105748247,3
110557065,105761448,2
110557065,105761445,2
110557065,107018131,3
110557065,107358992,4
110557065,107359008,4
110557065,111531368,2
110557065,111580359,3
110557065,112417079,4
110557065,106316700,3
110557065,108175274,3
110557065,107025270,2
110557065,107025294,3
110557065,106994617,4
110557065,110101413,4
110557065,109676254,3
110557065,109949529,2
110557065,111677574,4
110557065,109949536,4
110557065,109949565,4
110557065,109843058,3
110557065,111359919,4
110557065,111359775,4
110557065,111359734,4
110557065,111359624,4
110557065,111360299,3
110557065,109843058,3
110557065,109792919,4
110557065,109783194,4
110557065,110207896,3
110557065,117130136,4
110557065,105753904,3
110557065,105763005,2
110557065,106460332,2
110557065,105753412,4
110557065,107154201,2
110557065,114617670,2
110557065,111580359,3
110557065,112417079,4
110557065,110105014,3
110557065,107859289,4
110557065,106332507,2
110557065,106362564,4
110557065,111240679,3
110557065,111710543,3
110557065,111710520,3
110557065,112350201,3
110557065,112123846,4
110557065,111869559,3
110557065,111539499,3
110557065,106966846,3
110557065,108237079,4
110557065,106429154,4
110557065,105960659,3
110557065,105962588,3
110557065,114528691,3
110557065,105962584,2
110557065,108504093,2
110557065,114528637,4
110557065,107261930,3
110557065,107579617,4
110557065,107325288,3
110557065,105757219,2
110557065,108193179,4
110557065,108159470,4
110557065,108159474,4
110557065,113834312,4
110557065,113834295,3
110557065,113834301,3
110557065,113834308,3
110557065,107339757,2
110557065,107339757,2
110557065,109028752,3
110557065,109376366,3
110557065,108766065,3
110557065,110235645,4
110557065,113835247,4
110557065,105755245,1
110557065,105754948,2
110557065,105754942,2
110557065,105754960,1
110557065,113834301,3
110557065,113834275,3
110557065,113834323,2
110557065,113834348,3
110557065,113834354,2
110557065,113834308,3
110557065,108194669,3
110557065,108194630,3
110557065,107339757,2
110557065,106192758,3
110557065,105820884,4
110557065,106780362,2
110557065,106780358,3
110557065,108243323,4
110557065,106210224,4
110557065,113699177,3
110557065,106210217,4
110557065,106210078,3
110557065,106511980,4
110557065,105748861,2
110557065,105748858,3
110557065,110230055,4
110557065,110251137,3
110557065,110250975,2
110557065,110250818,4
110557065,114546912,2
110557065,110235645,4
110557065,114195132,4
110557065,114195098,4
110557065,105751141,3
110557065,111691354,4
110557065,105749530,4
110557065,105764160,3
110557065,105752005,3
110557065,105757051,3
110557065,105749461,3
110557065,105749461,3
110557065,105752602,2
110557065,108194669,3
110557065,107548990,3
110557065,110235810,4
110557065,113835247,4
110557065,108766145,3
110557065,108766065,3
110557065,106273826,2
110557065,106220088,3
110557065,106210217,4
110557065,106210208,3
110557065,106210200,4
